reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
78988,4.2.3.225,4.2.3,4.2.3;2.1.1;5.4.99;2.5.1,4.2.3.158;4.2.3.191;2.5.1.89;4.2.3.146;4.2.3.195;4.2.3.17;4.2.3.43;4.2.3.159;4.2.3.8;4.2.3.176;4.2.3.180;4.2.3.149;1.3.1.83;4.2.3.145;4.2.3.178;4.2.3.37;4.2.3.168;4.2.3.74;4.2.3.-|4.2.3.129;4.2.3.68;4.2.3.136;4.2.3.167;4.2.3.96;4.2.3.62;4.2.3.69;4.2.3.7;4.2.3.160;4.2.3.87;4.2.3.56|4.2.3.58;4.2.3.76;4.2.3.79;4.2.3.172;4.2.3.80;2.5.1.86;4.2.3.6;4.2.3.24;4.2.3.157;4.2.3.181;4.2.3.73;4.2.3.39;4.2.3.163;4.2.3.198|4.2.3.66;4.2.3.169;4.2.3.165;4.2.3.67;4.2.3.133;4.2.3.-|4.2.3.128;4.2.3.-|4.2.3.127;4.2.3.170;4.2.3.175;4.2.3.164|4.2.3.ek;4.2.3.184;4.2.3.144;4.2.3.22;4.2.3.-|4.2.3.104,4.2.3,4.2.3;5.5.1;5.3.3;5.4.99;2.5.1,4.2.3,4.2.3
78992,4.1.1.125,4.1.1,4.1.1;7.2.4;3.7.1;2.2.1,2.3.1.246;2.3.1.156|2.3.1.74;2.3.1.95,,4.1.1;3.1.1;1.2.3;2.7.2;1.17.98,4.1.1,2.3.1
78996,4.2.1.181,4.2.1,4.2.1;3.7.1;4.1.2;3.5.5,4.2.1.57;4.2.1.153;5.3.3.18;4.2.1.18;1.1.1.34|1.1.1.88;4.1.3.26|4.1.3.4;1.3.3.6;1.3.1.93;1.3.1.8;1.3.8.8;1.3.8.7;1.3.1.38;1.3.8.9;1.3.1.44,4.1.1,4.2.1;2.8.3;4.1.3;3.2.1;2.3.3,4.2.1,4.2.1
79000,6.7.1.2,6.3.4,1.2.7;1.14.15;1.14.20;1.4.7,6.3.1.14;2.7.7.85;6.3.2.14;6.2.1.1|6.2.1.17,4.4.1;2.8.1,1.10.3;6.5.1;1.97.1;1.7.6;5.4.4,1.10.3|1.2.7|4.4.1|6.3.1|6.3.4,1.10.3|4.4.1|6.3.1|6.3.4
79004,6.7.1.2,6.3.5,1.14.14;6.3.5;1.14.15;1.14.13,6.3.1.14;6.3.4.22;6.1.1.14,,1.7.6;5.4.4;1.10.3;1.14.12;1.97.1,6.3.5,1.7.6|6.3.1|6.3.5
79008,6.7.1.2,6.3.5,1.14.14;1.14.19;1.14.15;1.14.13,6.3.1.14;6.3.4.22;6.3.2.52;6.1.1.14,6.2.1,3.6.1;1.7.6;5.4.4;2.7.9;1.10.3,1.14.14|3.6.1|6.2.1|6.3.1|6.3.5,3.6.1|6.2.1|6.3.1|6.3.5
79012,4.2.3.229,4.2.3,4.2.3;3.1.7;5.4.99;5.4.4,4.2.3.183;4.2.3.103;4.2.3.45;4.2.3.35;4.2.3.44;4.2.3.31;4.2.3.185;4.2.3.19;4.2.3.42;4.2.3.33;4.2.3.28;4.2.3.18;4.2.3.-|4.2.3.131;4.2.3.34;4.2.3.147;4.2.3.18|4.2.3.29;4.2.3.30;4.2.3.32;4.2.3.193;4.2.3.186;4.2.3.192;4.2.3.80;4.2.3.74;4.2.3.136;4.2.3.157;4.2.3.79;4.2.3.39;4.2.3.56|4.2.3.58;4.2.3.7;2.5.1.153|3.1.7.9;4.2.3.108;3.1.7.12;4.2.3.163;4.2.3.160;4.2.3.158;4.2.3.70;4.2.3.11;4.2.3.10;4.2.3.68;4.2.3.96;4.2.3.105;4.2.3.-|4.2.3.104;4.2.3.37;4.2.3.22;4.2.3.135;4.2.3.82;4.2.3.50;4.2.3.54,4.2.3,4.2.3;2.5.1;5.3.3;5.5.1;3.1.7,4.2.3,4.2.3
79080,1.14.15.40,1.14.15,1.14.15;1.14.19;1.14.14;1.14.18,1.14.12.11;1.14.12.-|1.14.12.26;1.14.12.3;1.14.12.12;1.14.12.18;1.14.13.39;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.14.12.19;1.13.11.-|1.14.12.-|1.14.12.25;1.14.12.10;1.14.11.1;1.14.12.7;1.14.12.15;1.14.15.24,5.3.2,1.14.15;1.17.7;4.2.1;1.14.19;1.14.18,1.14.15,1.14.12
79148,1.1.1.438,1.1.1,2.3.1;7.2.4;1.3.1;3.7.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.4.1;1.17.1;1.3.1;1.12.1,1.1.1,1.1.1
79152,1.17.3.5,1.1.3,1.13.12;1.2.3;1.3.3;1.4.3,1.4.3.3;1.4.3.2;1.1.3.15;1.2.3.1,5.3.3,1.3.3;1.1.3;1.14.19;1.21.3;1.8.3,1.1.3,1.1.3
79168,1.14.14.185,1.14.14,1.14.14;1.14.15;6.3.5;1.3.7,1.14.14.5;1.14.14.28;1.14.14.3;1.14.14.13;1.14.19.56;1.14.14.15;1.14.14.30;1.14.14.33;1.14.14.12;1.14.14.108;1.14.14.155;1.14.99.46;1.14.14.22;1.14.14.35;1.14.14.21,1.14.14,1.14.14;1.14.19;1.19.6;1.5.1;1.17.7,1.14.14,1.14.14
79176,2.3.1.315,2.8.3,2.8.3;4.1.3;2.3.2;2.3.1,2.8.3.5;2.8.3.18;2.8.3.-|2.8.3.22;2.8.3.20;2.8.3.15;6.2.1.5,2.8.3,2.8.3;5.4.99;2.3.1;2.7.4;5.3.3,2.8.3,2.8.3
79180,2.3.1.315,2.3.1,2.8.3;2.7.2;4.2.99;2.7.4,2.8.3.9;2.8.3.18;2.8.3.-|2.8.3.22;2.8.3.20;2.8.3.18|2.8.3.5;2.8.3.8;2.8.3.1|2.8.3.12|2.8.3.18;2.8.3.23;2.8.3.15;6.2.1.36;6.2.1.-|6.2.1.44;2.8.3.19;3.1.2.18|3.1.2.19|3.1.2.20;6.2.1.-|6.2.1.40;1.3.1.109;1.1.1.34|1.1.1.88,2.8.3,2.8.3;5.4.99;2.3.1;2.7.4;2.1.3,2.8.3,2.8.3
79184,2.3.1.316,2.3.1,2.3.1;2.3.2;3.1.2;2.3.3,2.3.1.102;2.3.1.87;2.3.1.54;1.2.7.1;2.3.1.118;2.3.1.169;2.3.3.9|4.1.3.2,2.3.1,2.3.1;2.3.3;3.1.2;6.2.1;1.2.1,2.3.1,2.3.1
79228,2.5.1.159,2.5.1,4.2.3;3.1.7;2.5.1;2.1.1,2.5.1.100;2.5.1.109;4.2.3.27;2.5.1.137;2.5.1.136;2.5.1.75,2.5.1,2.5.1;4.2.3;5.3.3;5.5.1;3.1.7,2.5.1,2.5.1
79232,2.5.1.159,2.5.1,4.2.3;2.5.1;2.1.1;2.7.7,2.5.1.100;2.5.1.109;4.2.3.27;2.5.1.137;2.5.1.136;2.5.1.75,2.5.1,2.5.1;4.2.3;5.3.3;3.1.7;5.5.1,2.5.1,2.5.1
79272,4.2.1.183,4.2.1,4.2.1;1.2.3;1.3.3;1.1.3,4.2.1.92;1.13.11.12;4.2.1.121;1.13.11.12|1.13.11.31|1.13.11.33;1.13.11.58;1.13.11.-|1.13.11.61;5.4.4.7;1.13.11.77;1.13.11.40;1.13.11.62;1.14.19.33;1.14.19.16;5.3.99.6;3.3.2.6;1.14.19.25;1.14.19.35;1.14.19.14;5.2.1.5;3.1.2.21;1.14.19.47,1.13.11,4.2.1;5.4.4;1.13.11;3.3.2;3.2.1,4.2.1,4.2.1
79276,4.2.1.183,4.2.1,1.1.3;4.2.1;1.3.3;1.2.3,4.2.1.121;1.13.11.12|1.13.11.31|1.13.11.33;4.2.1.92;1.13.11.-|1.13.11.61;1.13.11.58;1.13.11.77;1.13.11.62;1.14.19.33;1.14.19.16;5.2.1.5;3.1.2.21;1.13.11.40;1.14.19.14;1.14.19.34;5.4.4.7;1.14.19.22;1.14.19.23;1.14.19.25;1.14.19.35,4.2.1;1.13.11,4.2.1;5.4.4;1.13.11;5.3.3;3.2.1,4.2.1,4.2.1
79280,6.3.2.63,6.3.2,6.3.2;6.3.4;6.3.1;6.4.1,5.1.1.11;3.1.4.1|3.6.1|3.6.1.8|3.6.1.9,6.3.2,6.3.4;6.3.1;6.3.2;3.5.2;6.1.1,6.3.2,6.3.2
79292,6.3.2.64,6.3.2,6.3.2;6.4.1;6.3.1;6.2.1,5.1.1.11;3.1.4.1|3.6.1|3.6.1.8|3.6.1.9,6.3.2,6.3.4;6.3.1;6.3.2;3.5.2;6.1.1,6.3.2,6.3.2
79304,5.5.1.36,5.5.1,5.3.3;5.5.1;5.3.1;5.3.2,5.5.1.31;5.5.1.32;1.14.20.14;5.5.1.33;2.5.1.146;4.2.3.160;4.2.3.56|4.2.3.58;4.2.3.80;5.4.99.17;4.2.3.158;5.5.1.19;5.5.1.18;4.2.3.146;5.4.99.41;5.4.99.54;5.4.99.33;4.2.3.37;4.2.3.159;2.3.1.76;5.4.99.49;4.2.3.105;5.4.99.48;4.2.3.96;4.2.3.74;5.4.99.37;4.2.3.-|4.2.3.129;4.2.3.-|4.2.3.127;4.2.3.133;4.2.3.70;5.4.4.8;5.4.4.4;4.2.3.191;5.4.99.56;5.4.99.47;4.2.3.68;4.2.3.117;4.2.3.116;4.2.3.88;5.4.99.35;5.4.99.34;4.2.3.17;4.2.3.7;5.4.99.7,5.5.1,5.5.1;5.3.3;5.4.99;5.4.4;4.2.1,5.5.1,5.5.1
79600,2.1.1.392,2.1.1,2.1.1;2.5.1;4.4.1;2.8.1,2.1.1.99;2.1.1.317;2.1.1.344;2.1.1.333;2.1.1.71;2.1.1.79;2.1.1.17;2.1.1.6;2.1.1.231;2.1.1.197;2.1.1.8;2.1.1.267,2.1.1,2.1.1;2.3.1;2.5.1;2.8.4;1.3.98,2.1.1,2.1.1
79604,2.1.1.392,2.1.1,2.1.1;4.4.1;2.5.1;2.8.4,2.1.1.99;2.1.1.317;2.1.1.344;2.1.1.71;2.1.1.333;2.1.1.79;2.1.1.17;2.1.1.6;2.1.1.231;2.1.1.197;2.1.1.8;2.1.1.267,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;1.3.98,2.1.1,2.1.1
79616,1.1.1.440,1.3.1,2.3.1;7.2.4;2.4.2;2.4.1,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1.318;1.3.1.22;1.1.1.170;1.1.1.413;1.1.1.201;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270;1.1.1.146;1.3.1.113;1.2.1.50,1.3.1;1.1.1,1.1.1;1.5.1;1.4.1;2.3.2;2.3.1,1.3.1,1.3.1
79620,1.14.14.187,1.14.14,1.14.14;1.14.19;1.14.15;1.14.13,1.14.14.3;1.14.14.5;1.14.14.13;1.14.14.28;1.14.19.56;1.14.14.15;1.14.14.21;1.14.99.46;1.14.14.22;1.14.14.12;1.14.14.155;1.14.14.108;1.14.14.35,1.14.19;1.14.14,1.14.14;1.14.19;1.14.99;1.5.1;1.13.11,1.14.14,1.14.14
79624,2.3.1.322,2.3.1,2.3.1;2.3.2;3.1.2;6.2.1,2.3.1.169;2.3.1.16|2.3.1.38|2.3.1.9,2.3.1,2.3.1;2.3.2;2.3.3;3.1.2;4.1.2,2.3.1,2.3.1
79628,2.1.1.393,2.1.1,2.1.1;4.4.1;2.5.1;2.8.1,2.1.1.317;2.1.1.337;2.1.1.344;2.1.1.71;2.1.1.333;2.1.1.79;2.1.1.17;2.1.1.6;2.1.1.231;2.1.1.197;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;2.1.1.267,2.1.1,2.1.1;2.3.1;2.5.1;2.8.4;1.3.98,2.1.1,2.1.1
79632,2.1.1.393,2.1.1,2.1.1;4.4.1;2.5.1;2.8.4,2.1.1.337;2.1.1.317;2.1.1.71;2.1.1.333;2.1.1.344;2.1.1.79;2.1.1.17;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;2.1.1.6;2.1.1.103;2.1.1.231;2.1.1.197,2.1.1,2.1.1;2.8.4;2.5.1;2.3.1;1.3.98,2.1.1,2.1.1
79652,2.3.1.318,2.8.3,2.8.3;2.7.8;2.3.1;2.4.2,2.8.3.5;2.8.3.18|2.8.3.5;2.3.1.247;2.8.3.8;2.8.3.9;2.8.3.6;2.8.3.-|2.8.3.20|2.8.3.22|2.8.3.7;5.4.99.2;2.8.3.13;1.2.7.11;2.3.1.165;2.3.3.20;2.3.1.236;2.8.3.10;2.3.1.237;2.8.3.15;2.3.1.20,2.8.3,2.3.1;2.8.3;4.1.3;2.6.1;5.4.99,2.8.3,2.8.3
79656,2.3.1.319,2.8.3,2.8.3;4.1.3;4.2.99;2.7.2,2.3.1.247;2.8.3.5;2.8.3.8;2.8.3.9;1.2.7.11;2.3.1.165;2.3.3.20;2.8.3.6;2.3.1.236;2.3.1.20,,2.3.1;2.8.3;4.1.3;2.7.4;5.4.99,2.8.3,2.8.3
79660,2.1.1.394,2.8.4,2.8.4;2.1.1;4.4.1;1.21.98,1.17.98.2;2.8.1.8,2.8.4;2.1.1,2.1.1;1.17.98;2.8.4;4.7.1;1.3.98,2.8.4,2.8.4
79664,2.1.1.394,2.8.4,2.8.1;4.4.1;1.8.4;1.97.1,2.1.1.344;2.1.1.333;2.1.1.71;2.1.1.317;2.1.1.17;2.1.1.79;2.1.1.15;2.1.1.197;2.1.1.6;2.1.1.231;2.1.1.69;2.1.1.267,2.1.1,2.1.1;1.17.98;2.8.4;4.7.1;1.3.98,2.1.1,2.1.1
79696,2.1.2.1,,4.1.2;4.1.3;3.5.4;4.3.99,2.1.2.1|4.1.2.48|4.1.2.5,4.2.1,4.1.2;4.1.3;2.1.2;4.3.1;1.4.3,4.1.2,4.1.2
79700,3.6.1.52,3.6.1,3.6.1;3.6.5;3.6.4;5.6.2,2.7.4.24;2.7.4.21|2.7.4.24;3.6.1.52;6.3.5.11;6.3.5.9;6.3.5.10;6.3.1.10;6.3.4.6;6.1.2.2;2.7.1.40|2.7.9.2,3.6.1,3.6.1;6.3.5;3.6.5;3.6.4;3.1.7,3.6.1,3.6.1
79704,3.6.1.52,3.6.1,3.6.1;3.6.5;3.6.4;5.6.2,3.6.1.52;2.7.4.24;2.7.4.21|2.7.4.24;6.3.2.31;6.3.1.2,3.6.1,3.6.1;2.7.9;3.1.7;3.6.5;3.6.4,3.6.1,3.6.1
79892,5.5.1.6,5.3.3,4.2.1;3.7.1;4.1.1;4.1.2,1.14.14.87;1.14.11.22|1.14.20.5;2.3.1.156|2.3.1.74;2.5.1.70,3.7.1,4.1.2;1.21.3;5.1.99;5.1.2;1.14.20,3.7.1,1.14.14|3.7.1|4.1.2|5.3.3
80008,5.5.1.6,4.2.1,4.2.1;3.7.1;4.2.3;1.3.3,1.14.11.22|1.14.20.5;1.14.14.162;2.1.1.231;1.14.20.6;1.14.11.9;1.1.1.219;1.3.1.77;1.3.1.112;1.14.20.4,1.14.20,1.3.1;1.13.11;1.21.3;1.14.99;2.3.1,1.14.20,1.14.20
80552,2.1.1.146,2.1.1,2.1.1;2.5.1;4.4.1;4.2.3,2.1.1.146|2.1.1.279;2.1.1.323;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.336;2.1.1.89;2.1.1.118;2.1.1.68;2.1.1.338;2.1.1.330;2.1.1.110;2.1.1.128;2.1.1.149|2.1.1.267;2.1.1.65;2.1.1.169|2.1.1.175;2.1.1.109;2.1.1.283;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.292;2.1.1.-|2.1.1.222,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;1.3.98,2.1.1,2.1.1
80556,2.1.1.395,2.1.1,2.1.1;2.5.1;4.4.1;4.2.3,2.1.1.128;2.1.1.-|2.1.1.291;2.1.1.89;2.1.1.68;2.1.1.116;2.1.1.104;2.1.1.330;2.1.1.149|2.1.1.267;2.1.1.323;2.1.1.336;2.1.1.169;2.1.1.169|2.1.1.175;2.1.1.110;2.1.1.338;2.1.1.283;2.1.1.146|2.1.1.279;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.109;2.1.1.292;2.1.1.114;2.1.1.-|2.1.1.222,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;1.17.98,2.1.1,2.1.1
80560,1.13.11.94,1.13.11,1.13.11;1.13.12;1.4.3;1.3.3,1.13.11.43;1.1.3.38;1.14.11.31;1.14.11.32;1.13.11.76;1.14.13.82;1.13.11.15;1.14.14.35;1.14.14.34;1.5.3.10;1.5.3|1.5.3.1;1.5.3.-|1.5.3.19;1.14.15.17;1.8.3.4;1.3.3.6;1.16.3.2;1.16.3.3;1.13.11.55;1.13.11.19;1.7.3.1;1.14.99.15;1.1.3.42;1.10.3.2,,1.13.11;4.1.2;1.1.3;1.3.3;1.14.99,1.13.11,1.13.11
80572,1.13.11.94,1.13.11,1.13.11;1.4.3;1.13.12;1.3.3,1.10.3.2;1.14.11.31;1.13.11.43;1.14.11.32;1.8.3.4;1.1.3.38;1.13.11.66;1.13.11.76;1.14.99.15;1.13.11.15;1.5.3|1.5.3.1,5.1.3;5.1.1,1.13.11;4.1.2;1.1.3;1.3.3;1.14.99,1.13.11,1.13.11
80584,2.1.1.146,2.1.1,2.1.1;2.5.1;4.4.1;4.2.3,2.1.1.279;2.1.1.38;2.1.1.155|2.1.1.75;2.1.1.212;2.1.1.339;2.1.1.4;2.1.1.240;2.1.1.232;2.1.1.270;2.1.1.94;2.1.1.302;2.1.1.293;2.1.1.241;2.1.1.303;2.1.1.128;2.1.1.336;2.1.1.146|2.1.1.279;2.1.1.68;2.1.1.65;2.1.1.-|2.1.1.338;2.1.1.70|2.1.1.93;2.1.1.334;2.1.1.323;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.76;2.1.1.330;2.1.1.88;2.1.1.109;2.1.1.118;2.1.1.110;2.1.1.117;2.1.1.169|2.1.1.175;2.1.1.283;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.304;2.1.1.-|2.1.1.222,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;1.17.98,2.1.1,2.1.1
80604,1.97.1.9,1.7.2,1.97.1;1.17.2;1.12.98;1.12.7,1.16.3.1;1.97.1.9;1.8.1.2|1.8.2.2,,1.16.3;1.7.2;1.12.2;1.97.1;1.17.2,1.97.1,1.16.3
80644,1.97.1.13,1.14.15,1.16.3;1.7.7;1.7.5;1.14.18,1.14.11.17;4.4.1.24;4.4.1.25;2.3.3.15;4.4.1.19;2.8.1.1;2.8.1.5;2.5.1.76;3.1.1.-|3.1.1.92;3.13.1.1;1.8.4.9;1.8.5.5;1.14.14.34;1.8.2.5,1.13.11,1.2.7;1.14.15;1.1.7;1.3.7;3.13.1,1.14.15,1.14.15
80660,2.1.1.396,2.1.1,2.1.1;2.5.1;4.4.1;2.7.7,2.1.1.-|2.1.1.291;2.1.1.89;2.1.1.128;2.1.1.323;2.1.1.116;2.1.1.146|2.1.1.279;2.1.1.330;2.1.1.110;2.1.1.149|2.1.1.267;2.1.1.169;2.1.1.338;2.1.1.169|2.1.1.175;2.1.1.283;2.1.1.109;2.1.1.114;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.292;2.1.1.-|2.1.1.222,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;1.3.98,2.1.1,2.1.1
80836,2.5.1.57,2.5.1,3.1.7;4.2.3;3.1.3;5.4.4,2.5.1.56;2.5.1.55|4.1.2.16,2.5.1,2.5.1;4.1.1;3.3.2;3.1.3;4.1.2,2.5.1,2.5.1
80840,3.1.3.29,3.1.3,3.1.3;3.1.7;3.1.4;5.4.4,3.1.3.29;4.2.3.152;4.2.3.154;3.1.3.103;2.6.99.2,3.1.3,3.1.3;5.4.2;2.7.1;4.2.3;3.1.7,3.1.3,3.1.3
80892,2.5.1.160,2.5.1,2.5.1;4.4.1;2.1.1;4.2.3,4.4.1.1;4.2.3.1|4.2.99.2;2.5.1.48|4.2.99.9;6.3.5.11;6.3.5.9;6.3.5.10;2.8.5.1;2.5.1.47|2.5.1.65,,2.5.1;4.2.3;4.4.1;6.2.1;2.7.6,2.5.1,2.5.1
80896,3.1.3.111,3.6.1,3.1.3;3.1.7;3.1.4;3.1.1,1.14.11.49;4.1.99.23;2.6.99.2,3.1.6;3.1.3,3.1.3;5.4.2;2.7.1;3.1.7;3.6.1,3.1.3,3.1.3
80900,3.1.1.123,2.3.1,4.2.1;4.1.2;3.7.1;1.1.99,3.1.1.78;1.14.14.117;3.1.1.100;3.1.1.82;1.2.5.3;1.17.5.3;1.1.98.6;1.2.7.4;2.3.1.199;1.14.18.3;4.1.1.97;1.14.11.58;1.13.12.6;1.2.3.4,1.1.99,4.2.1;3.1.1;5.5.1;4.1.2;5.4.99,3.1.1,3.1.1
80904,1.5.1.57,1.1.1,2.3.1;2.3.2;7.2.4;1.3.1,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1.318;1.3.1.22;1.1.1.170;1.1.1.201;1.1.1.270;1.1.1.213|1.1.1.357|1.1.1.50;1.2.1.70,1.3.1;1.1.1,1.1.1;1.3.1;1.5.1;1.14.13;1.6.99,1.1.1,1.1.1
80908,1.14.14.188,1.14.14,1.14.14;1.14.15;1.17.7;6.3.5,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.14.15;1.14.19.56;1.14.14.30;1.14.14.12;1.14.14.22;1.14.14.21;1.14.14.35;1.14.14.33;1.14.99.46,1.14.14,1.14.14;1.14.19;1.17.7;1.19.6;1.3.8,1.14.14,1.14.14
80912,1.5.1.57,1.1.1,2.3.1;2.4.2;2.4.1;2.3.2,1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.6.5.4;1.1.1.318;1.1.1.201;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270;1.1.1.170;1.1.1.413;1.1.1.146;1.3.1.22;1.2.1.50,1.3.1;1.1.1,1.1.1;5.3.1;1.5.1;1.1.99;1.23.1,1.1.1,1.1.1
80916,2.3.1.326,2.3.1,2.3.1;2.3.3;3.1.2;2.3.2,2.3.1.16|2.3.1.38|2.3.1.9,2.3.1,2.3.1;6.2.1;2.3.3;3.1.2;2.3.2,2.3.1,2.3.1
80920,2.3.1.325,2.3.1,3.1.2;6.2.1;2.3.1;2.3.2,2.3.1.199;2.3.1.171;2.3.1.116;2.3.1.39;1.2.7.8;1.13.11.80;4.4.1.26;2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.164;2.3.1.115;2.3.1.159;2.3.1.262;2.3.1.161;2.3.1.244;2.3.1.236;2.3.1.172;2.3.1.237;2.3.1.-|2.3.1.214;1.2.7.3,2.3.1,2.3.1;6.2.1;3.1.2;2.3.3;2.3.2,2.3.1,2.3.1
80932,1.14.14.189,1.14.14,1.14.14;1.17.7;1.14.15;1.14.19,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.19.56;1.14.14.15;1.14.14.12;1.14.14.30;1.14.14.22;1.14.99.46;1.14.14.21;1.14.14.155;1.14.14.108;1.14.14.33,1.14.14,1.14.14;1.14.19;1.14.99;1.19.6;1.13.11,1.14.14,1.14.14
80936,2.1.1.397,2.1.1,2.1.1;4.4.1;2.5.1;4.2.3,2.1.1.241;2.1.1.94;2.1.1.293;2.1.1.4;2.1.1.270;2.1.1.212;2.1.1.38;2.1.1.155|2.1.1.75;2.1.1.339;2.1.1.279;2.1.1.232;2.1.1.302;2.1.1.303;2.1.1.240;2.1.1.334;2.1.1.323;2.1.1.116;2.1.1.110;2.1.1.330;2.1.1.-|2.1.1.291;2.1.1.128;2.1.1.117;2.1.1.65;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.68;2.1.1.292;2.1.1.336;2.1.1.338;2.1.1.109;2.1.1.76;2.1.1.88;2.1.1.146|2.1.1.279;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.169|2.1.1.175;2.1.1.104,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;1.17.98,2.1.1,2.1.1
80940,1.14.14.190,1.14.14,1.14.15;1.14.14;1.14.19;1.2.5,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.19.56;1.14.14.15;1.14.14.12;1.14.14.30;1.14.99.46;1.14.14.22;1.14.14.155;1.14.14.108;1.14.14.21;1.14.14.33,1.14.14,1.14.14;1.14.19;1.14.99;1.19.6;1.13.11,1.14.14,1.14.14
80944,2.1.1.397,2.1.1,2.1.1;2.5.1;4.4.1;2.7.7,2.1.1.-|2.1.1.291;2.1.1.89;2.1.1.323;2.1.1.146|2.1.1.279;2.1.1.116;2.1.1.330;2.1.1.110;2.1.1.149|2.1.1.267;2.1.1.338;2.1.1.292;2.1.1.169|2.1.1.175;2.1.1.128;2.1.1.109;2.1.1.283;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.65;2.1.1.68;2.1.1.104;2.1.1.336;2.1.1.114;2.1.1.-|2.1.1.222,2.1.1,2.1.1;2.3.1;2.5.1;2.8.4;1.3.98,2.1.1,2.1.1
81236,1.5.3.27,1.4.3,1.4.3;1.1.3;3.5.5;1.5.3,1.4.3.21;1.4.3.2;1.4.3.3;1.4.3.13;1.7.3.1;1.1.3.7,,1.4.3;1.11.1;1.1.3;1.8.3;1.2.3,1.4.3,1.4.3
81240,1.5.3.27,1.5.3,1.11.1;1.17.3;1.1.3;1.7.3,1.4.3.4;1.7.3.1;1.1.3.7;1.1.3.13;1.1.3.20;1.1.3.15;1.4.3.21;1.4.3.2,,1.4.3;1.5.3;1.11.1;1.8.3;1.1.3,1.4.3,1.4.3
81244,1.5.3.27,1.5.3,1.11.1;1.7.3;1.17.3;1.8.3,1.7.3.1;1.1.3.7;1.1.3.13;1.1.3.20;1.1.3.15;1.4.3.21;1.4.3.4;1.4.3.2,,1.5.3;1.4.3;1.11.1;1.8.3;1.1.3,1.1.3,1.1.3
81248,1.14.15.45,1.14.15,1.14.15;1.14.19;1.14.14;1.14.18,1.14.13.-|1.14.13.240;1.14.12.22;1.14.12.14;1.14.12.23;1.14.13.23;1.21.3.6;1.14.13.20;1.14.13.81;1.13.12.17;1.14.13.122;1.14.13.39;1.16.3.1,1.2.99;4.1.1,1.14.15;1.14.19;1.14.13;1.13.11;1.14.99,1.14.15,1.14.15
81252,1.14.15.45,1.14.15,1.14.15;1.14.19;1.14.14;1.14.18,1.14.13.-|1.14.13.240;1.14.12.22;1.14.12.14;1.14.12.23;1.14.13.23;1.21.3.6;1.14.13.20;1.14.13.81;1.13.12.17;1.14.13.122;1.14.13.39;1.16.3.1,1.2.99;4.1.1,1.14.15;1.14.19;1.14.13;1.13.11;1.14.99,1.14.15,1.14.15
81256,1.14.15.45,1.14.15,1.14.15;1.14.19;1.14.14;1.14.18,1.14.13.-|1.14.13.240;1.14.12.22;1.14.12.14;1.14.12.23;1.14.13.23;1.21.3.6;1.14.13.20;1.14.13.81;1.14.13.122;1.13.12.17;1.13.11.57|1.13.11.8;1.14.13.39;1.16.3.1,1.2.99;4.1.1,1.14.15;1.14.19;1.14.13;1.13.11;1.14.99,1.14.15,1.14.15
81260,1.14.15.45,1.14.15,1.14.15;1.14.19;1.14.14;1.14.18,1.14.13.-|1.14.13.240;1.14.12.22;1.14.12.14;1.14.12.23;1.14.13.23;1.21.3.6;1.14.13.20;1.14.13.81;1.14.13.122;1.13.11.57|1.13.11.8;1.13.12.17;1.14.13.39;1.16.3.1,1.2.99;4.1.1,1.14.15;1.14.19;1.14.13;1.13.11;1.14.99,1.14.15,1.14.15
